id,tweet,new_tweet,user_mentions,n_hash_tags,n_urls,n_emojis,subtask_a,subtask_b,subtask_c,original_tweet_length,new_tweet_length
11356,@USER @USER @USER would help them but he is in his own sunken place..   @USER  to the rescue ? URL,would help them he his sink place rescue,4,0,1,0,OFF,TIN,IND,20,8
73079,@USER but you ARE listening to Grandmaster Trump,you listen grandmaster trump,1,0,0,0,NOT,,,8,4
32862,Make sure you Vote REPUBLICAN up and down your ballots. Vote RED for conservative  values. Vote Republican candidates only to help our POTUS Trump help Americans to MAGA URL,make sure you vote republican your ballot vote red conservative value vote republican candidates help our potus trump help americans maga,0,0,1,0,NOT,,,29,21
43238,@USER She is the evolve form.,she evolve form,1,0,0,0,NOT,,,6,3
13392,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Idk some Antifa nut job,idk antifa nut job,50,0,0,0,NOT,,,55,4
14493,#LeviStrauss Takes Stand On Gun Control #LEVISTRAUSS&amp;COMPANY #SanFrancisco #America URL URL,levistrauss take stand gun control levistrauss amp company sanfrancisco america,0,4,2,0,NOT,,,11,10
89485,@USER @USER @USER What I don’t understand is the fact that he’s lied about almost everything to do with Russians and collusion and still he is president.,i not understand fact he lie almost everything russians collusion still he president,3,0,0,0,NOT,,,27,13
52788,@USER Did he found out by himself?,he find himself,1,0,0,0,NOT,,,7,3
32140,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER You rock brother. I am proud of my Antifa badge of honor I earned last year!,you rock brother i proud my antifa badge honor i earn last year,12,0,0,0,NOT,,,28,13
60326,@USER Thank You🍎 Have A Great Day 🙏 #MAGA  💯🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸 URL,thank you great day maga,1,1,1,3,NOT,,,11,5
79273,@USER Agree. People forgetting how good he is.,agree people forget good he be,1,0,0,0,NOT,,,8,6
75399,@USER Character of a crook better off using Dillinger,character crook better use dillinger,1,0,0,0,NOT,,,9,5
18880,@USER THATS gun control.,thats gun control,1,0,0,0,NOT,,,4,3
60722,@USER Im pretty sure she would be a better president at 13 than he is now,im pretty sure she would better president 13 he,1,0,0,0,NOT,,,16,9
36611,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Gun control and money control are the fantasy with today's technology. You're part of the old guard.,gun control money control fantasy today s technology you re part old guard,24,0,0,0,NOT,,,41,13
97504,Montana restaurant denies #DonJr use of its facility for campaign rally.  #DonaldTrumpJr #WednesdayWisdom #TheResistance #MAGA #Trump #FoxNews #Resist #ImpeachTrump URL,montana restaurant deny donjr use its facility campaign rally donaldtrumpjr wednesdaywisdom theresistance maga trump foxnews resist impeachtrump,0,9,1,0,NOT,,,20,17
41798,@USER WE STAN TWO WHOLE ASS VISUALS,we stan two whole ass visuals,1,0,0,0,NOT,,,7,6
52625,@USER you are a hypocritical hack. URL,you hypocritical hack,1,0,1,0,OFF,TIN,IND,7,3
21527,@USER For the best night sleep in the whole wide world...,best night sleep whole wide world,1,0,0,0,NOT,,,11,6
61115,LOOK AT THE SMILES 😍🤩🤗👀✍ #MAGA #QANON #TRUMP #WWG1WGA #QARMY #QALERT #MAGAFORALLINC  👇 #TEAMTRUMP😘 URL,look smile maga qanon trump wwg1wga qarmy qalert magaforallinc teamtrump,0,8,1,3,NOT,,,15,10
47833,@USER She needs to make as much money as she can while the liberals are all duped.,she need make much money she liberals dupe,1,0,0,0,NOT,,,17,8
75076,"@USER @USER Lordy hope you're wrong bc if BK gets in everything's toast- women's worker's voting gay rights the environment gun control EVERYTHING Trump will get a get out of jail free card treason perjury faithfully executing"" COTUS will be ok! I went thru this once w/ Nixon NEVER AGAIN!""",lordy hope you re wrong bc bk get everything s toast women s worker s vote gay right environment gun control everything trump get get jail free card treason perjury faithfully execute cotus ok i go thru w nixon never again,2,0,0,1,NOT,,,50,41
14616,@USER @USER @USER Disclaimer: My views do not necessarily reflect the views of our POTUS &amp; all Conservatives: Ladies Charged by Nature to Guard Vagina. URL,disclaimer my view not necessarily reflect view our potus amp conservatives ladies charge nature guard vagina,3,0,1,0,OFF,TIN,GRP,26,16
89474,@USER @USER @USER @USER @USER @USER Liberals are so sensitive that they’ll believe the okay sign is racist 🤣😂🤣 URL,liberals sensitive they believe okay sign racist,6,0,1,1,OFF,TIN,GRP,20,7
35315,@USER Another billionaire buffoon.😎,another billionaire buffoon,1,0,0,1,NOT,,,4,3
85998,.@USER and I will be at the top of the ballot in the TX-36. Honored to be there with him. URL #rockthe36 #VoteDayna URL URL,i top ballot tx 36 honor him rockthe36 votedayna,1,2,3,0,NOT,,,25,9
32008,@USER I love you so freaking much !! You are an amazing and loving soul. Don’t listen to the ignorance of bitter people who loves to tear people down. We love you and take the time you need to grieve ❤️ URL,i love you freak much you amaze love soul not listen ignorance bitter people love tear people down we love you take time you need grieve,1,0,1,1,NOT,,,42,26
48143,@USER @USER bitch i know u see the rainbow inna bio😂,bitch i know u see rainbow inna bio,2,0,0,1,OFF,TIN,IND,11,8
11582,@USER You are correct for now but 2 games doesn’t make a season.  I thought he would do well (but not this well).  I thought the D would suck (which they do) and it would make them lose.  I still feel that way.,you correct 2 game not make season i think he would well but not well i think would suck which they do it would make them lose i still feel way,1,0,0,0,NOT,,,43,31
98777,@USER Should I share the quotes from notable U.S conservatives?,i share quote notable u s conservatives,1,0,0,0,NOT,,,10,7
51835,@USER Trump Supporter! #maga,trump supporter maga,1,1,0,0,NOT,,,4,3
21106,@USER And people still buy their shit. Why?,people still buy their shit why,1,0,0,0,OFF,TIN,GRP,8,6
21072,@USER @USER @USER ... those are conservative values? Last time I checked those were more descriptive of liberals than conservatives,conservative value last time i check descriptive liberals conservatives,3,0,0,0,NOT,,,20,9
43620,@USER If he’d just said “give me a lawyer asshole” they’d have given him Dershowitz.,he would say give me lawyer asshole they would give him dershowitz,1,0,0,0,OFF,TIN,IND,15,12
88289,@USER @USER @USER Such as?  Cable?  He got snapped up pretty quick after he was fired.  Not saying he is a good coach but people in the league obviously think so,as cable he get snap pretty quick he fire not say he good coach people league obviously think,3,0,0,0,NOT,,,31,18
75595,"@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I don't think he was calling Antifa racist, just that the verge doesent call them out as they do the supposedly    White Supremacist""""",i not think he call antifa racist verge doesent call them they supposedly white supremacist,14,0,0,0,NOT,,,37,15
97368,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Gotcha friend 😘,gotcha friend,49,0,0,1,NOT,,,52,2
93767,Business is business. I love this story. URL,business business i love story,0,0,1,0,OFF,UNT,,8,5
90163,@USER And how much is he being paid for this behavior?,much he pay behavior,1,0,0,0,NOT,,,11,4
64050,@USER @USER @USER Hahahahaha!! really?: Stiglitz is Nobel prize 💡. You are a simple stockbroker 💩😂.,hahahahaha really stiglitz nobel prize you simple stockbroker,3,0,0,2,NOT,,,16,8
45589,@USER @USER Things had Become Easy For  Liberals During The Obama Administration (Liberals are Screaming: DAMN TRUTH I mean TRUMP)!,things become easy liberals obama administration liberals scream damn truth i mean trump,2,0,0,0,OFF,TIN,GRP,20,13
79991,"@USER @USER @USER Actually, Mr. Swalwell, don't say we don't use violence.""  Conservatives don't.  Leftists DO.  Just ask anyone assaulted by #Antifa or, for that matter, turn around and go find @USER   URL",actually mr swalwell not say we not use violence conservatives not leftists do ask anyone assault antifa or matter turn around go find,4,1,1,0,NOT,,,33,23
66629,@USER @USER What an interview Evanne!!! So honest and right from the heart. Really moving to hear your personal thoughts on crucial aspects of your life. Fair play to you. You are an amazing person.,interview evanne honest right heart really move hear your personal thoughts crucial aspects your life fair play you you amaze person,2,0,0,0,NOT,,,35,21
74924,@USER Liberals are claustrophobic? 😬,liberals claustrophobic,1,0,0,1,OFF,TIN,GRP,5,2
58983,@USER Threats from who? Are liberals threatening her if she does not follow the playbook?🤔,threats who liberals threaten her she not follow playbook,1,0,0,1,NOT,,,15,9
63995,@USER Eric who? Never heard of him. Must work for CNN,eric who never hear him must work cnn,1,0,0,0,NOT,,,11,8
30952,@USER @USER @USER Like liberals push more gun control laws to suppress our right to own arms?,like liberals push gun control laws suppress our right arm,3,0,0,0,NOT,,,17,10
26400,"@USER shortcummings"" this person is definitely a MAGA person.""",shortcummings person definitely maga person,1,0,0,0,NOT,,,9,5
32933,@USER Yess URL,yess,1,0,1,0,NOT,,,3,1
63075,@USER @USER With good reason!,good reason,2,0,0,0,NOT,,,5,2
83136,@USER @USER Meanwhile the #METOO movement happened because of the way liberals treated women,meanwhile metoo movement happen way liberals treat women,2,1,0,0,NOT,,,14,8
90166,@USER @USER @USER It's difficult to talk to liberals like you with a serious mental disorder read the book by Michael Savage Liberalism is a Mental Disorder check it out on Amazon,it s difficult talk liberals like you serious mental disorder read book michael savage liberalism mental disorder check it amazon,3,0,0,0,OFF,TIN,IND,32,20
88924,"#GoodRead: A Brief History of Repressive Regimes and Their Gun Laws. With the wrong political actors in power, yesterday's 'common-sense' gun control could be tomorrow's vehicle for gun confiscation."" If we lose #2A, we surrender our freedom—period. URL @USER",goodread brief history repressive regimes their gun laws wrong political actors power yesterday s common sense gun control could tomorrow s vehicle gun confiscation we lose 2a we surrender our freedom period,1,2,1,1,NOT,,,39,32
37149,@USER Holder is a complete corrupt scum bag. I remember when he announced his is part of the resistance. Which means he want to resist the people who voted for Trump. Can U imagine the people he would have hunted down and prosecuted if this happened to bone head obama,holder complete corrupt scum bag i remember he announce his part resistance mean he want resist people vote trump u imagine people he would hunt prosecute happen bone head obama,1,0,0,0,OFF,TIN,IND,50,30
11881,@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Anarchists are left wing extremists. They stand with antifa.,anarchists leave wing extremists they stand antifa,50,0,0,0,OFF,TIN,IND,59,7
